,Unnamed: 0,comment
2325,2325,"Macem ginilah bintang tamunya om ded, para seniman yg kwalitasnya mahal bangett BKN yg ala2 kyk jaman skrg para youtuber buat podacast yg buat cuan ajja ini kan namanya apresiasi buat para seniman senior sukses terus podcastnya om ded"
2326,2326,Dua legend Komedi Yg erah tahun 90 am buat kita ketawa terus
2327,2327,Senang rasanya liat om boneng lg 🥲
2328,2328,ondeee ondeeee
2329,2329,"Next udang lagi pak boneng om ded. Pengen denger pengalaman dia lebih byk lagi.
Kayaknya masih byk lagi tu yg mau di obrolin bersama beliau."
2330,2330,"Om indro terlalu dominan jadi kisah bang boneng kurang tergali. Maaf, om 🙏"
2331,2331,Gila 2 sosok legend ini.. ga mungkin d lupakan karya2 hiburan nya..  sehat2 kalian para legend
2332,2332,Harusnya aktor2 seperti mereka yang diberikan kesempatan untuk menjual karya2-nya. Miris juga lihat tayangan stasiun TV dan medsos saat ini yang jauh dari mendidik.
2333,2333,"Om Ded,,,podcast kali ini kurang,,,kurang lamaaaaa,,,sejam berasa cpt bgt.Klo ada om Indro waktu ga berasa,gillaaa ilmu ny ga habis2 om Indro❤❤❤"
2334,2334,Terima kasih banyak Om Boneng dan Om Indro yang sudah menghibur masa - masa kecil kami anak - anak kelahiran 90 an.
2335,2335,Om Boneng
2336,2336,Nungguin Ormas lama kali duh eps terbaru nya
2337,2337,1:05:14
2338,2338,Pak boneng pernah meranin karakter preman kampung di sinetron tvri. Jahat banget deh. Tp itu sptnya yg bikin nama pak boneng melejit..
2339,2339,Mantaap....
2340,2340,"06:05 menurut saya alm om  kasino om ...jualan koran di lampu merah ""1 ABRI kena tipu"".   Wkwk makasih warkop selalu saya tunggu  di layar tancep dulu"
2341,2341,Sewaktu kecil nonton Warkop DKI ketawa2 aja dengan kelucuanya. Sudah gede baru paham dibalik kelucuanya tersisip pesan moral bahkan kritikan terhadap pemerintah... Sampe sekarangpun gak bosen nonton walau sudah hafal filmnya😂
2342,2342,Para pelaku seni !!
2343,2343,"Terima kasi dedy Sudah memgjadirkan seniman ihlas om boneng, saya melihat fakta bahwa om boneng sampai hari ini masih sehat hepy walopun sudah tidak laris.. teori sosial yg selalu mengjonvert segalanya ke rupiah tidak sepenuhnya benar dengan melihat seorang diding boneng..
❤❤❤❤"
2344,2344,"harusnya puterin video pas adegan om indro di ""aniaya"" om boneng saat Om Boneng jadi pelatih satpam laker😂"
2345,2345,"Next

#LaurentHutagalung"
2346,2346,Boneng
2347,2347,Dan sejarang gak semua bioskop muter film Indonesia
2348,2348,"Om request dong, datengin dr warsito purwo taruno....pasti bikin kagum deh buat inspirasi jalan hidup n karyanya dia...."
2349,2349,"Seandainya om kasino dan om dono masih ada disitu
Pasti pecah ❤❤❤❤
Alfatihah buat om dono dan om kasino amin ya Allah

Sehat selalu untuk om Indro dan om boneng
Lancar selalu rejeki nya"
2350,2350,Terbaik...
2351,2351,Kasih om boneng ngobrol
2352,2352,2 legend handal
2353,2353,"Om Indro dan om boneng
Terima kasih udah menghibur masa kecilku ❤❤❤love you so much"
2354,2354,Dadang niiih dadaaaang 😅
2355,2355,Satpam leker & nyuri onde2😂
2356,2356,Om Boneng lucunya pas ketika jadi komandan satpam di warkop DKI
2357,2357,Pecinta onde onde😂
2358,2358,Om Boneng..satpam laker
2359,2359,itu media niru kasino pas jual koran d film warkop.
2360,2360,"Indro di depan boneng lebih kalem, sama senior 😂"
2361,2361,Pak Boneng tolong diundang sendiri dong om Ded karena agak kurang waktunya untuk mendengar dari sisi beliau dari beberapa pertanyaan yang di lemparkan om Ded terkadang di jawab Om Boneng tetapi dipotong dengan sopan dan penjelasan dilanjutkan dari kacamata om Indro
2362,2362,Sehat terus opa boneng
2363,2363,Terimakasih omded ngundang om boneng dan om indro. Daging Obrolannya😊
2364,2364,sehat selalu untuk om indro dan om boneng 🙏
2365,2365,Wah legend
2366,2366,"Om Indro terlalu mendominasi diakan udah sering tampil di podcast, Boneng dong yg jarang tampil."
2367,2367,Bahkan Saya pun sempat mengira kalo Om Boneng udah meninggal. Semoga sehat selalu untuk Om Boneng dan Om Indro 🙏🏻
2368,2368,Benerrr yang dikatakan bangsa indo ini masih banyak yang minteri... Tapi bukan pinter dan  masih banyak yang di bodohi
2369,2369,Om boneng masih seger ternyata
2370,2370,Jujur demi allah.  Saya pun percaya kalo boneng sudah meninggal.  Ya allah astagfirullah.  Masyaallah beliau masih hidup.  Semoga beliau panjang umur sehat selalu
2371,2371,"Tuk om boneng .. Respect 
Dan mkasih Om tlah memberi Kami netap semangat"
2372,2372,Mbah boneng si villan paling ngakak dalam sejarah perfileman indonesia
2373,2373,Om boneng si villan paling ngakak 🤣
2374,2374,"Semoga om boneng, om indro panjang umur. Berkarya terus."
2375,2375,Om boneng sdikit bicara... padahal pengen denger pengalamannya
2376,2376,"Tonton ""naik bisa turun juga bisa"" pasti lucu ....sehat trus om boneng dan om indro🙏🙏🙏"
2377,2377,Lucu om Boneng 😂😂
2378,2378,"Sekedar suara rakyat kecil, bukannya mau usil.
""Tidak semua orang punya gaji, tetapi semua orang pasti memiliki rezeki"""
2379,2379,Sinetron live tuh sinetron yang mana?? Info lah.. Dah lama ga ngikutin sinetron indo soalnya 😂
2380,2380,"Semua berebut ngundang om Indro,,,di jamin sumber cuaaaan❤❤❤"
2381,2381,Passionable banget sih
2382,2382,Om ded undang tim detektif astral dong plisss
2383,2383,"Om ded, tolong podcast berdua saja sama Boneng .. please"
2384,2384,"Wak Boneng semoga selalu sehat, sangat bermanfaat semali ilmu yg di sharing"
2385,2385,Idola...
2386,2386,"Kasih kesempatan nngapa Boneng bicara, jangan di potong mulu sama om Indro.. om Indro om indro"
2387,2387,"Luar biasa cara berfikir om bineng,tentang rezeki"
2388,2388,"Gatau kenapa kalo warkop tuh nonton berkali2 tetep kek bikin ketawa dan cerita nya gabisa bikin bosen,pdhl udh nntn berkali2 pas masih kecil dulu tp kalo skrng2 muncul di tv tetep nnntn sampe kelar dan seneng aja kalo nntn"
2389,2389,Udah siap trashbag kalo mau undang 😂
2390,2390,Happy banget ngeliat Om Boneng bareng Om Indro.. Sihat terus kalian yaaa....
2391,2391,Sehat2 dan bahagia sll om boneng dan pakde indro😇
2392,2392,Next undang rano karno dan bang mandra
2393,2393,I love you ❤❤❤
2394,2394,Konsisten
2395,2395,Dua legend
2396,2396,Keinget pas episode om boneng mesti jadi langganan peran pasien kabur dr rumah sakit .. yg jadi security .. jadi tentara .. jadi polisi .. makasih om boneng om indro .. the best era 90 masa kecil yg ga akan pernah kami lupakan anak² kelahiran 90 an .. yg jd rindu masa kecil nya tap love like and subscribe .. makasih om deddy 🔥🔥🔥🔥🔥
2397,2397,mbah buyut udh pindah dari desa KKN di desa penari 😂
2398,2398,Belum pernah gw liat sosok dukun sekeren haji boneng di film kkn
2399,2399,Mksh on ded.sudah mengundang kedua komedian favorit ku
2400,2400,"Buat saya, podcast ini isinya daging semua. Terima kasih Pak Diding Boneng, Pakdhe Indro dan Mas Deddy 🙏"
2401,2401,"Buat om didin dan om indro semoga sehat wal afiat,panjang umur dan terus berkarya"
2402,2402,"OM DEDD TOLONG UNDANG FUNIXXXXXXXXXXXX92 ATAU LEBIH DIKENAL BRYAN FURRAN. ITU MAKHLUK LEGEND, MAKHLUK MITOLOGI YG SANGAT RARE, TOLONG DIUNDANG"
2403,2403,Om ded undng juragan99 dong
2404,2404,Ditunggu filmnya brdua lgi👍
2405,2405,"Berita meninggal mungkin nonton film warkop yg Indro jualan koran di lampu merah.
Seorang tentara kena tipu😂😂😂😂"
2406,2406,Panjang umur para legend 🤲🏻
2407,2407,Thanks om boneng dan om indro serta crew warkop.. legend tetap legend...
2408,2408,"Betul sekali om indro, bioskop menengah kebawah bener bener hilang. Jadi kangen misbar. Gerimis bubar. Htm 200 perak."
2409,2409,Para penghibur masa kecilku.. Terimakasih om didin dan om indro.. Alfatihah untuk om Dono dan om kasino
2410,2410,"Bagus sih podcast kali ini tp mohon maaf nih ,om boneng porsi ngejawab dan berbicara nya terbatas karna di sela terus sama om Indro....yukk bisa om ded ,undang seorg diri tuh om boneng biar kami tau tentang beliau ....."
2411,2411,"Pak boneng : apakah kalian sudah siap 
Om indro : siap pak siap pak 
Pak boneng : brengsek ...siap dengkulmu 

😂😂😂😂😂😂😂😂"
2412,2412,undang Ralin Shah om haha
2413,2413,Req undang bang laurend dan helmi om ded🙏😁
2414,2414,"Terimakasih pak Dhe Indro , pak Dhe Boneng dan semu seniman jaman dulu yang telah menghibur kami 🙏🙏🙏🙏"
2415,2415,Jadi ingat waktu di film warkop jadi dokter dan pelatih satpam. Tenda nya di bom😅😅
2416,2416,"Ada yg tau Apa persamaan (indro warkop, deni cagur dan parto patrio) ?????"
2417,2417,"Terimakasih Pak boneng sudah pernah jadi satpam, dokter dan tukang becak yang lucunya sampe sekarang masih nempel di otak saya."
2418,2418,Om Boneng inget waktu makan klepon
2419,2419,"Harusnya dikasih efek gigi mengkilap, biar lebih aesthetic podcast nya"
2420,2420,Om ded....buatin acara buat para legenda seniman..
2421,2421,lucu pas boneng jadi pelatih satpam
2422,2422,"Makasih om deddi udah undang mereka ber2
Supaya gx ada lagi berita hoax.
Ini orang yang gx akan mati"
2423,2423,Memang Indonesia itu minjm banget hal 2 gitu
2424,2424,"terima kasih om indro, om boneng, hari libur sekolah kami diwarnai sama film warkop yang selalu menghibur dan membuat kami tertawa. Bahagia selalu om sama seperti om buat kami tertawa dan bahagia menonton karya-karya om berdua."
2425,2425,Gw nonton sampe tuntas. Makasih banyak mas Ded🙏
2426,2426,Luar biasa dalam percakapan 2 legend ini
2427,2427,"Merinding, sehat selalu om boneng, pk indro😊✊️"
2428,2428,"Tiba2 saya kepikiran,,gimana kalo om Ded ngrekrut pelawak jaman dulu untuk tampil di acara nya om Dedi...kalo gak om Dedi bikin acara yang di hususkan untuk seniman jaman dulu"
2429,2429,memang legend.. film film mereka mulai dari saya kecil sampe sdh umur sekarang masih nggak pernah bosan bosan nonton
2430,2430,Obrolan yang bagus
2431,2431,Btw umurnya om Boneng sekarang berapa om ded?
2432,2432,"Hanya bisa mlongo melihat karya""bilau, sungguh luar biasa sang legendaris."
2433,2433,"Terimakasih om boneng dan mbah Indro telah menemmani hari kecil saya dulu. lucu terus film omom sekalian, apalagi tidak hadirnya duo maut almrhum mbah dono dan mbah kasino senior om indro😢"
2434,2434,Mantap
2435,2435,Legenda satpam laker...😂
2436,2436,Oom ded.  Undang ucok baba laah
2437,2437,❤❤❤
2438,2438,Onde-onde kata pak didin .. tinggal pingin lihat fortunela sekarang
2439,2439,makasih om dedy om dedy telah bikin sang legenda lawak muncul lgi
2440,2440,Ondeee ondeeee...
2441,2441,"""lu mikir kita enggak""
Legend..legend.. 👏👏👏"
2442,2442,Legend kocak pas om indro cs di didik security wkwk
2443,2443,"YaAllah abahh boneng, sehat selaluuuu. Seumuran ama ema aku kayanya yg udah almrh udh 70thnan"
2444,2444,"ASALAMUALAIKUM WAROHMATULLOHI WABAROKATU 
HADIR MENYIMAK MAS'DEDY 

MASYA ALLOH TABAROKALLOH 
KAYA MIMPI BISA LIHAT  INDRO  &  BONENG  
PELAWAK LEGENDARIS 😍😍😍😍

MMG YG DI BERITAKAN MENINGGL SUBHANALLOH 
 SUKA PNJG UMUR"
2445,2445,"REZEKI karena SILATURAHMI,......MASYA ALLAH TABARAKALLAH 😊🤲"
2446,2446,Ketua satpam laker dengan calon satpam laker 🤭 REUNIAN NI YE 😅 GILE LU NDRO 🤣
2447,2447,Om. Indro dan om boneng bener bener satu frekuensi yaa. Bener bener Seniman sejati
2448,2448,Haji boneng di kkn keren nya gak ke ukur
2449,2449,"Ini om om tukang becak yg sering nyangkut di Pohon, atau jatoh palanya kena tai kebo, atau masuk got. intinya hardcore"
2450,2450,Contoh bapak² yang mendahului Syukur❤❤
2451,2451,Legenda om boneng dan om indro paporit saya dari kecil. Tanks om deddy
2452,2452,Keren om Indro dan om boneng..👍
2453,2453,Tau layar tancep gara2 warkop☺️☺️semoga om indro dan om boneng selalu diberikan kesehatan panjang umur murah rejeki.amiin🤲
2454,2454,"Dua komedian legend. Film warkop paling kocag satpam gila yang di perankan Om Diding Boneng😂, lepas bom di toilet hampir modar anak didiknya.😂"
2455,2455,"2 legenda,yang sangat menghibur,sehat sehat"
2456,2456,Bang datangin vincent manusia anti di tanya tanya bisa ngga 😂😂😂
2457,2457,"Om Ded, kapan podcastnya  ngundang pak Deddy ""Naga Bonar"" Mizwar om atau pak Slamet Raharjo? Duo legend perfilman Indonesia"
2458,2458,Hatur nuhun om boneng 🙏
2459,2459,Legend..
2460,2460,Legend... Tontonan wkt kecil... Pkny diulang2 gak bosen.. Lucunya parah...
2461,2461,"Ini yang bener"" artist , punya karakter tersendiri dalam berakting.
Sehat selalu legend."
2462,2462,"Baru kali ini podcast om dedy keren, sampek selesai aku nontonnya,episode terbaik.. 👍👍👍👍👏👏👏"
2463,2463,Wah seru nih ada Komandan Satpam Laker
2464,2464,"Kebangkita Film Indonesia tuh sejak AADC , tapi skr  jeblok lagi krn lbh banyak yg jelek drpd yg bagus, memang gak ada proteksi, lama tayang nya aja di bioskop tergantung selera masyarakat, lha kalo selera masyrakat nya jelek, kapan mau ngajarin masyarakat nya ?"
2465,2465,Maknanya dlm bener 👍👍👍 seniman sejati
2466,2466,Dua legenda seniman yg sangat hebat
2467,2467,Sehat selalu Om Boneng sama Pak De Indro ❤
2468,2468,Masya allah kirain udah tiada....terus sehat yaaa pak boneng
2469,2469,SENIMAN LEGEND🫡
2470,2470,"Om boneng om indra  sehat"" ya"
2471,2471,"Anjaaay idola gue 😍😍😍
Mbah Boneeeeeeeeeng"
2472,2472,Kalo seniman senior itu emang beda yah😊
2473,2473,"Ketika Om Indro sudah berbicara emang gak ada obat, membuat smart people mengerti betapa bobroknya Negar kita 😢 di segala bidang"
2474,2474,"JUJUR WAKTU DEDDY BILANG OM BONENG KERJAAN MASIH BANYAK DAN DIA BILANG MAAF SAYA TIDAK PERNAH MENCARI KERJAAN, ITU KAN SIFAT EGOIS DAN GENGSI SEORANG SENIMAN ITU SENDIRI DAN MENURUT SAYA SI OM BONENG INI DI ANTARA GENGSI DAN PEMALAS KARNA APA DIA TIDAK MENCARI UANG TAPI EGOIS MEMIKIRKAN KARYA SENI YANG BLUM TENTU LAKU SEDANGKAN DIA SENDIRI BUTUH MAKAN DLL , APAKAH SENI SEPERTI ITU , JUJUR DI BILANG SENI SIH SENI TAPI MENURUT SAYA YAH SENI ITU MACAM2 SAMPAI BERBISNIS ATAU PEDAGANG ITU MENURUT SAYA SENI , GYM OLAHRAGA ITU JUGA SENI, SENI ITU BANYAK MACAMNYA DAN MENURUT SAYA MEREKA BISA MENCARI BERBAGAI MACAM SENI YANG BISA MEMBIAYAI DIRI NYA SENDIRI BUKAN JADI BENALU BAGI ORANG LAIN NGANGGUR DI BILANG SENI , TAEK WKWKWKWKWKKW DAN MENURIT SAYA KITA SEBAGAI MANUSIA YANG TIDAK GENGSIAN DAN TIDAK EGOIS HARUS NYA MENGIKUTI JAMAN BUKAN BELAGU SEPERTI ITU , UDAH TERLANJUR MISKIN PAKE GENGSI PULA FIX SUSAH UDAH MISKIN MAKIN MISKIN"
2475,2475,"""SENIMAN PROYEK""
                    ~ Om Diding Boneng~

Sumpah ngakak sambil mikir, iya yah...... kwkwkwk"
2476,2476,Onde onde
2477,2477,"Punten om ded,kayaknya emang mending minggir dulu deh 😂"
2478,2478,Jadi inget waktu kecil nonton film Rumah Masa Depan di TVRI  tvny masih hitam putih
2479,2479,SEHAT SEHAT LEGEND 🙏
2480,2480,Sangat nostalgia
2481,2481,Andai om dono ama om kasino masih hidup pasty lebih jos
2482,2482,Sehat2 terus my legend..
2483,2483,Sehat selalu buat om Indro om Boneng
2484,2484,"10 menit pertama ""jurnalistik yg berkualitas?""😅😅
om boneng dan om indro  sehat selalu♥️♥️"
2485,2485,"Pokoknya dulu kalo ada temen yg tonggos dipanggilnya ""Boneng"". Makasih Om Boneng n Om Indro udah menghibur n menghiasi masa"" kecil kami. Panjang umur om."
2486,2486,"Pelawak Legend , bokir jadi hansip"
2487,2487,Mantep
2488,2488,Ya betul juga ya.. kalangan bawah.. enggan masuk mall walaupun mau cuma sekedar nongon bioskop..
2489,2489,"thank's for the sweet memories, klian memang the real legends 😊"
2490,2490,"Om boneng sama om dedy ade kk ya topinya sma..heheh
Saudara kandung dah lama bru ketemu...sehat2 ya semua"
2491,2491,"Film janji joni,tukang nganterin film"
2492,2492,"Terkadang manusia emang gtu , orang sehat walafiat gtu , , Astaghfirullah... Sehat"" terus om Boneng ,om Indro,om Dedy ,, terbaik Panutan"
2493,2493,legend seniman
2494,2494,film nya sangat menghibur dan lucu Waktu masih kecil..👍👍👍👍❤️❤️❤️
2495,2495,Om boneng smart🔥
2496,2496,"Bang dedy coba sekali kali 
Undang pelukis edoxsmania
Pelukis pakai media Gerinda besi...di tunggu ya om di podcast om dedy"
2497,2497,Sangat haru sih nonton nya pemain Legen akhirnya bertemu kembali .sehat terus panjang umur di limpahkan rizkinya buat om indro dan mbah boneng dan buat om deddy makasih atas telah menghadir kan dua legen semoga om deddy sehat selalu panjang umur dilimpahkan rizkinya🤲
2498,2498,"Matur nuwun pakdhe indro dan pakdhe boneng, sudah mengajarkan kami tentang ikhlas 🤍🙏🙏"
2499,2499,"Seru banget obrolannya, sehat sehat terus semua"
2500,2500,Ada yang tau nomer Nanda Elsa?
2501,2501,"Tau kn om boneng,pas narik becak,jalanan nya nanjak.malah jd bengkak😁"
2502,2502,Teringat saat peran beliau seorang licik yang pandai menipu trio DKI.😂
2503,2503,"Viva,tebet bioskop menengah bawah yg akhirnya tutup."
2504,2504,"Belum lama mungkin bulan kemaren, liat om boneng di sumber jaya bekasi lg nyebrang jalan kaki,, mang rumahnya di sana yaa"
2505,2505,Legend nih mantaaaap
2506,2506,Kompor gass bener nih orang..!
2507,2507,"Ini kesukaan saya ONDE ONDE


Pake topeng giginya nyala ciri khasnya



Terimakasih legend telah menghibur  anak 90an"
2508,2508,Obrolan tingkat tinggi ini.
2509,2509,"Rumah masa depan,tontonan saya dl wkt kecil."
2510,2510,"Ingatt yg mau jd security 😂😂😂,,tesnx,,,,, 👮Super ketat"
2511,2511,Legend lo inii
2512,2512,"Pingin sih denger asal kata ""boneng"".
Dan sampe jadi trademark nya Om Diding. Dulu, maaf2 kata ya, Gigi tongos dibilang Boneng.
Moga diundang lg di close the door, pingin lihat Om Diding bicara banyak lagi."
2513,2513,"Inget jaman dulu lihat om indro sama om boneng nonton di bioskop kampung pake tikernya koran bekas,nikmat bangeeet.....
Trimakasih om sudah membuat ceria masa kecel gw"
2514,2514,"Berat ya, Ga sesimpel keliatannya.. Ikhlas..."
2515,2515,Duo legend 🔥
2516,2516,"Masyaallah banyak pelajaran yg sya dapat dipodcast ini ❤ terimakasih om indro , om boneng , om deddy ❤❤❤ the best ❤❤❤"
2517,2517,Anak 90 an. Ditemani masa kecilnya dngan warkop film lazend yg menemani masa kecil kami yg cerah. . .
2518,2518,Dan Sampai sekarang saya pakai nama nya 🤣✌️☕🚬
